time,x,y,speed
1728237107.554535,-3.563734769821167,221.09759521484375,4.432118892669678
1728237107.6045253,-3.5501179695129395,220.87718200683594,4.411502361297607
1728237107.6544957,-3.541734218597412,220.65660095214844,4.41960334777832
1728237107.7044454,-3.5376052856445312,220.43443298339844,4.460625648498535
1728237107.7545273,-3.5376052856445312,220.43443298339844,4.460625648498535
1728237107.804464,-3.538194179534912,220.2093505859375,4.526272296905518
1728237107.8543804,-3.5452446937561035,219.9803466796875,4.611305236816406
1728237107.9043987,-3.558472156524658,219.7465362548828,4.717105388641357
1728237107.9544046,-3.558472156524658,219.7465362548828,4.717105388641357
1728237108.0044217,-3.572911262512207,219.50711059570312,4.840848922729492
1728237108.0544403,-3.587078809738159,219.2616729736328,4.961586952209473
1728237108.1043942,-3.587078809738159,219.2616729736328,4.961586952209473
1728237108.154445,-3.6023244857788086,219.01348876953125,4.966390609741211
1728237108.204404,-3.618910551071167,218.7657928466797,4.958567142486572
1728237108.254397,-3.6372475624084473,218.5186309814453,4.950347423553467
1728237108.3044093,-3.6372475624084473,218.5186309814453,4.950347423553467
1728237108.3544466,-3.6613807678222656,218.27255249023438,4.932989597320557
1728237108.4044418,-3.6884374618530273,218.02728271484375,4.929123401641846
1728237108.4545183,-3.7164385318756104,217.782470703125,4.921656131744385
1728237108.5045595,-3.7164385318756104,217.782470703125,4.921656131744385
1728237108.5544398,-3.7432305812835693,217.5379638671875,4.915088176727295
1728237108.6043847,-3.7653913497924805,217.29351806640625,4.90542459487915
1728237108.6544075,-3.784022331237793,217.04917907714844,4.897334098815918
1728237108.7044113,-3.784022331237793,217.04917907714844,4.897334098815918
1728237108.7544262,-3.798070192337036,216.8049774169922,4.8866496086120605
1728237108.8043995,-3.8075075149536133,216.55905151367188,4.962278842926025
1728237108.854391,-3.8075075149536133,216.55905151367188,4.962278842926025
1728237108.904444,-3.8135170936584473,216.30740356445312,5.083408355712891
1728237108.95443,-3.8178699016571045,216.04925537109375,5.216188430786133
1728237109.0043538,-3.8205268383026123,215.7843475341797,5.351688385009766
1728237109.0544238,-3.8205268383026123,215.7843475341797,5.351688385009766
1728237109.104429,-3.816201686859131,215.51290893554688,5.472127437591553
1728237109.154514,-3.8024559020996094,215.23556518554688,5.593815326690674
1728237109.2043998,-3.8024559020996094,215.23556518554688,5.593815326690674
1728237109.2544284,-3.7811012268066406,214.9529266357422,5.70111083984375
1728237109.3044114,-3.75365948677063,214.66583251953125,5.79121208190918
1728237109.3544168,-3.75365948677063,214.66583251953125,5.79121208190918
1728237109.4043903,-3.7203209400177,214.37562561035156,5.855985641479492
1728237109.4543934,-3.6851253509521484,214.08306884765625,5.902132511138916
1728237109.504501,-3.6463096141815186,213.7895050048828,5.920513153076172
1728237109.5544045,-3.6463096141815186,213.7895050048828,5.920513153076172
1728237109.604426,-3.6076974868774414,213.4955596923828,5.925723552703857
1728237109.6543999,-3.573256492614746,213.2015838623047,5.912732124328613
1728237109.7044327,-3.5420022010803223,212.90826416015625,5.886542320251465
1728237109.7544458,-3.5420022010803223,212.90826416015625,5.886542320251465
1728237109.8044174,-3.51745343208313,212.6161346435547,5.841880798339844
1728237109.854415,-3.5050458908081055,212.32571411132812,5.784233570098877
1728237109.9043987,-3.5029542446136475,212.03775024414062,5.72562313079834
1728237109.954394,-3.5029542446136475,212.03775024414062,5.72562313079834
1728237110.004426,-3.506042957305908,211.75265502929688,5.668269634246826
1728237110.0544093,-3.513767719268799,211.47084045410156,5.600606441497803
1728237110.1043649,-3.526331663131714,211.1927490234375,5.527467727661133
1728237110.1544042,-3.526331663131714,211.1927490234375,5.527467727661133
1728237110.2044196,-3.5457537174224854,210.91896057128906,5.445423126220703
1728237110.254402,-3.571761131286621,210.64979553222656,5.363099575042725
1728237110.3043947,-3.6036388874053955,210.3854217529297,5.279687404632568
1728237110.3543906,-3.6036388874053955,210.3854217529297,5.279687404632568
1728237110.4044278,-3.6382272243499756,210.12559509277344,5.1992058753967285
1728237110.454382,-3.67309832572937,209.87008666992188,5.118760585784912
1728237110.5044003,-3.7089574337005615,209.61900329589844,5.034847259521484
1728237110.5544055,-3.7089574337005615,209.61900329589844,5.034847259521484
1728237110.604425,-3.749870777130127,209.3729705810547,4.947393417358398
1728237110.654424,-3.793849468231201,209.13140869140625,4.876769542694092
1728237110.7044182,-3.793849468231201,209.13140869140625,4.876769542694092
1728237110.75443,-3.8398427963256836,208.89373779296875,4.8126935958862305
1728237110.804412,-3.8806540966033936,208.65826416015625,4.756616592407227
1728237110.8543594,-3.9072868824005127,208.42349243164062,4.713620185852051
1728237110.9043782,-3.9072868824005127,208.42349243164062,4.713620185852051
1728237110.9544177,-3.929680585861206,208.18878173828125,4.712928771972656
1728237111.004487,-3.9497182369232178,207.95419311523438,4.702376365661621
1728237111.0542762,-3.965315818786621,207.7196044921875,4.694629669189453
1728237111.1044052,-3.965315818786621,207.7196044921875,4.694629669189453
1728237111.15441,-3.9750828742980957,207.48513793945312,4.682002544403076
1728237111.2044256,-3.9793038368225098,207.2509002685547,4.673702239990234
1728237111.2544017,-3.9793038368225098,207.2509002685547,4.673702239990234
1728237111.3044257,-3.9788198471069336,207.0169677734375,4.665800094604492
1728237111.3544922,-3.97491717338562,206.78343200683594,4.660036563873291
1728237111.4044304,-3.967576265335083,206.5503692626953,4.652419567108154
1728237111.4544013,-3.953963041305542,206.318115234375,4.636979103088379
1728237111.5044084,-3.953963041305542,206.318115234375,4.636979103088379
1728237111.5544097,-3.937180757522583,206.08721923828125,4.576800346374512
1728237111.604399,-3.9177608489990234,205.86378479003906,4.413610935211182
1728237111.6543982,-3.894958972930908,205.64715576171875,4.310320854187012
1728237111.7043974,-3.894958972930908,205.64715576171875,4.310320854187012
1728237111.7544081,-3.8685600757598877,205.43438720703125,4.265934944152832
1728237111.8044255,-3.8417959213256836,205.2222442626953,4.282194137573242
1728237111.8543794,-3.8139235973358154,205.0081787109375,4.343728065490723
1728237111.9043796,-3.7796480655670166,204.7908477783203,4.437043190002441
1728237111.9544187,-3.7415547370910645,204.56765747070312,4.588328838348389
1728237112.004357,-3.7029871940612793,204.3362579345703,4.7632622718811035
1728237112.0543978,-3.7029871940612793,204.3362579345703,4.7632622718811035
1728237112.1044362,-3.668415069580078,204.09524536132812,4.946883201599121
1728237112.1544375,-3.6425249576568604,203.84413146972656,5.117828369140625
1728237112.2044022,-3.6253280639648438,203.5838623046875,5.27353572845459
1728237112.2543907,-3.6111912727355957,203.3163604736328,5.397818088531494
1728237112.304376,-3.603626251220703,203.04396057128906,5.461993217468262
1728237112.354392,-3.603626251220703,203.04396057128906,5.461993217468262
1728237112.4044378,-3.6051137447357178,202.769287109375,5.485142707824707
1728237112.4544227,-3.6098506450653076,202.49444580078125,5.479547023773193
1728237112.5043952,-3.6172540187835693,202.22120666503906,5.437249183654785
1728237112.5544431,-3.6315255165100098,201.95138549804688,5.357911586761475
1728237112.6043735,-3.6495187282562256,201.68603515625,5.272403240203857
1728237112.6543958,-3.6495187282562256,201.68603515625,5.272403240203857
1728237112.7044077,-3.669316291809082,201.42584228515625,5.166720390319824
1728237112.7544038,-3.6949868202209473,201.1720733642578,5.038271903991699
1728237112.8043962,-3.7279136180877686,200.9256134033203,4.908759593963623
1728237112.8543901,-3.7612199783325195,200.68548583984375,4.7953033447265625
1728237112.9043155,-3.7973992824554443,200.45167541503906,4.675732135772705
1728237112.9544065,-3.7973992824554443,200.45167541503906,4.675732135772705
1728237113.004421,-3.8366682529449463,200.2235565185547,4.589064121246338
1728237113.0544176,-3.872807264328003,199.99880981445312,4.527855396270752
1728237113.1044302,-3.906493663787842,199.7760772705078,4.49434232711792
1728237113.1543999,-3.934835195541382,199.5535125732422,4.49001407623291
1728237113.2043734,-3.934835195541382,199.5535125732422,4.49001407623291
1728237113.2544289,-3.95646333694458,199.32937622070312,4.518823146820068
1728237113.3044343,-3.9702086448669434,199.10226440429688,4.5699310302734375
1728237113.3544276,-3.9758718013763428,198.8709716796875,4.654378890991211
1728237113.40444,-3.98095703125,198.63511657714844,4.7330121994018555
1728237113.4543855,-3.9827287197113037,198.39854431152344,4.716870307922363
1728237113.5043914,-3.9827287197113037,198.39854431152344,4.716870307922363
1728237113.554402,-3.979273557662964,198.1623992919922,4.7106404304504395
1728237113.6044183,-3.9704790115356445,197.92684936523438,4.699458122253418
1728237113.65443,-3.956387758255005,197.69198608398438,4.690716743469238
1728237113.704381,-3.9406371116638184,197.45762634277344,4.688212871551514
